time_ms,site,sensor,value,unit,temp_C,hum_pct,press_hPa
145887,1,SOIL_HUM,75.3,%,28.9,61.7,1009.2
145887,1,SOIL_MOISTURE,18,%,28.9,61.7,1009.2
147592,1,MQ4_CH4,16.415,ppm,28.89,61.75,1009.24
147592,1,MQ136_H2S,2.189,ppm,28.89,61.75,1009.24
147592,1,MQ8_H2,0.048,ppm,28.89,61.75,1009.24
147592,1,MQ135_CO2,400.187,ppm,28.89,61.75,1009.24
147587,1,BME_TEMP,28.890,C,28.89,61.75,1009.24
147587,1,BME_HUM,61.745,%,28.89,61.75,1009.24
147587,1,BME_PRESS,1009.235,hPa,28.89,61.75,1009.24
147587,1,EC,164,uS/cm,28.9,61.7,1009.2
147587,1,PH,6.20,,28.9,61.7,1009.2
147587,1,NITROGEN,33,mg/kg,28.9,61.7,1009.2
147587,1,PHOSPHORUS,25,mg/kg,28.9,61.7,1009.2
147587,1,POTASSIUM,55,mg/kg,28.9,61.7,1009.2
147587,1,SOIL_TEMP,27.7,C,28.9,61.7,1009.2
147587,1,SOIL_HUM,75.3,%,28.9,61.7,1009.2
147587,1,SOIL_MOISTURE,18,%,28.9,61.7,1009.2
149291,1,MQ4_CH4,16.491,ppm,28.88,61.79,1009.25
149291,1,MQ136_H2S,2.204,ppm,28.88,61.79,1009.25
149291,1,MQ8_H2,0.048,ppm,28.88,61.79,1009.25
149291,1,MQ135_CO2,400.187,ppm,28.88,61.79,1009.25
149286,1,BME_TEMP,28.880,C,28.88,61.79,1009.25
149286,1,BME_HUM,61.789,%,28.88,61.79,1009.25
149286,1,BME_PRESS,1009.246,hPa,28.88,61.79,1009.25
149286,1,EC,175,uS/cm,28.9,61.8,1009.2
149286,1,PH,6.65,,28.9,61.8,1009.2
149286,1,NITROGEN,47,mg/kg,28.9,61.8,1009.2
149286,1,PHOSPHORUS,25,mg/kg,28.9,61.8,1009.2
149286,1,POTASSIUM,44,mg/kg,28.9,61.8,1009.2
149286,1,SOIL_TEMP,27.7,C,28.9,61.8,1009.2
149286,1,SOIL_HUM,75.3,%,28.9,61.8,1009.2
149286,1,SOIL_MOISTURE,18,%,28.9,61.8,1009.2
150990,1,MQ4_CH4,16.559,ppm,28.86,61.81,1009.24
150990,1,MQ136_H2S,2.217,ppm,28.86,61.81,1009.24
150990,1,MQ8_H2,0.048,ppm,28.86,61.81,1009.24
150990,1,MQ135_CO2,400.187,ppm,28.86,61.81,1009.24
150986,1,BME_TEMP,28.860,C,28.86,61.81,1009.24
150986,1,BME_HUM,61.810,%,28.86,61.81,1009.24
150986,1,BME_PRESS,1009.242,hPa,28.86,61.81,1009.24
150986,1,EC,149,uS/cm,28.9,61.8,1009.2
150986,1,PH,6.72,,28.9,61.8,1009.2
150986,1,NITROGEN,30,mg/kg,28.9,61.8,1009.2
150986,1,PHOSPHORUS,25,mg/kg,28.9,61.8,1009.2
150986,1,POTASSIUM,47,mg/kg,28.9,61.8,1009.2
150986,1,SOIL_TEMP,27.6,C,28.9,61.8,1009.2
150986,1,SOIL_HUM,75.3,%,28.9,61.8,1009.2
150986,1,SOIL_MOISTURE,18,%,28.9,61.8,1009.2
152689,1,MQ4_CH4,16.588,ppm,28.85,61.85,1009.22
152689,1,MQ136_H2S,2.233,ppm,28.85,61.85,1009.22
152689,1,MQ8_H2,0.048,ppm,28.85,61.85,1009.22
152689,1,MQ135_CO2,400.190,ppm,28.85,61.85,1009.22
152685,1,BME_TEMP,28.850,C,28.85,61.85,1009.22
152685,1,BME_HUM,61.854,%,28.85,61.85,1009.22
152685,1,BME_PRESS,1009.218,hPa,28.85,61.85,1009.22
152685,1,EC,183,uS/cm,28.8,61.9,1009.2
152685,1,PH,6.19,,28.8,61.9,1009.2
152685,1,NITROGEN,28,mg/kg,28.8,61.9,1009.2
152685,1,PHOSPHORUS,25,mg/kg,28.8,61.9,1009.2
152685,1,POTASSIUM,47,mg/kg,28.8,61.9,1009.2
152685,1,SOIL_TEMP,27.6,C,28.8,61.9,1009.2
152685,1,SOIL_HUM,75.3,%,28.8,61.9,1009.2
152685,1,SOIL_MOISTURE,18,%,28.8,61.9,1009.2
154390,1,MQ4_CH4,16.455,ppm,28.84,61.88,1009.22
154390,1,MQ136_H2S,2.236,ppm,28.84,61.88,1009.22
154390,1,MQ8_H2,0.048,ppm,28.84,61.88,1009.22
154390,1,MQ135_CO2,400.190,ppm,28.84,61.88,1009.22
154385,1,BME_TEMP,28.840,C,28.84,61.88,1009.22
154385,1,BME_HUM,61.875,%,28.84,61.88,1009.22
154385,1,BME_PRESS,1009.225,hPa,28.84,61.88,1009.22
154385,1,EC,183,uS/cm,28.8,61.9,1009.2
154385,1,PH,6.75,,28.8,61.9,1009.2
154385,1,NITROGEN,32,mg/kg,28.8,61.9,1009.2
154385,1,PHOSPHORUS,25,mg/kg,28.8,61.9,1009.2
154385,1,POTASSIUM,54,mg/kg,28.8,61.9,1009.2
154385,1,SOIL_TEMP,27.7,C,28.8,61.9,1009.2
154385,1,SOIL_HUM,75.3,%,28.8,61.9,1009.2
154385,1,SOIL_MOISTURE,19,%,28.8,61.9,1009.2
156090,1,MQ4_CH4,16.429,ppm,28.83,61.91,1009.25
156090,1,MQ136_H2S,2.246,ppm,28.83,61.91,1009.25
156090,1,MQ8_H2,0.048,ppm,28.83,61.91,1009.25
156090,1,MQ135_CO2,400.190,ppm,28.83,61.91,1009.25
156085,1,BME_TEMP,28.830,C,28.83,61.91,1009.25
156085,1,BME_HUM,61.908,%,28.83,61.91,1009.25
156085,1,BME_PRESS,1009.247,hPa,28.83,61.91,1009.25
156085,1,EC,170,uS/cm,28.8,61.9,1009.2
156085,1,PH,6.59,,28.8,61.9,1009.2
156085,1,NITROGEN,33,mg/kg,28.8,61.9,1009.2
156085,1,PHOSPHORUS,25,mg/kg,28.8,61.9,1009.2
156085,1,POTASSIUM,59,mg/kg,28.8,61.9,1009.2
156085,1,SOIL_TEMP,27.7,C,28.8,61.9,1009.2
156085,1,SOIL_HUM,75.3,%,28.8,61.9,1009.2
156085,1,SOIL_MOISTURE,19,%,28.8,61.9,1009.2
157790,1,MQ4_CH4,16.438,ppm,28.83,61.93,1009.23
157790,1,MQ136_H2S,2.259,ppm,28.83,61.93,1009.23
157790,1,MQ8_H2,0.048,ppm,28.83,61.93,1009.23
157790,1,MQ135_CO2,400.189,ppm,28.83,61.93,1009.23
157785,1,BME_TEMP,28.830,C,28.83,61.93,1009.23
157785,1,BME_HUM,61.931,%,28.83,61.93,1009.23
157785,1,BME_PRESS,1009.226,hPa,28.83,61.93,1009.23
157785,1,EC,190,uS/cm,28.8,61.9,1009.2
157785,1,PH,6.37,,28.8,61.9,1009.2
157785,1,NITROGEN,44,mg/kg,28.8,61.9,1009.2
157785,1,PHOSPHORUS,25,mg/kg,28.8,61.9,1009.2
157785,1,POTASSIUM,42,mg/kg,28.8,61.9,1009.2
157785,1,SOIL_TEMP,27.7,C,28.8,61.9,1009.2
157785,1,SOIL_HUM,75.3,%,28.8,61.9,1009.2
157785,1,SOIL_MOISTURE,18,%,28.8,61.9,1009.2
159489,1,MQ4_CH4,16.445,ppm,28.82,61.96,1009.27
159489,1,MQ136_H2S,2.271,ppm,28.82,61.96,1009.27
159489,1,MQ8_H2,0.048,ppm,28.82,61.96,1009.27
159489,1,MQ135_CO2,400.192,ppm,28.82,61.96,1009.27
159483,1,BME_TEMP,28.820,C,28.82,61.96,1009.27
159483,1,BME_HUM,61.963,%,28.82,61.96,1009.27
159483,1,BME_PRESS,1009.266,hPa,28.82,61.96,1009.27
159483,1,EC,155,uS/cm,28.8,62.0,1009.3
159483,1,PH,6.44,,28.8,62.0,1009.3
159483,1,NITROGEN,38,mg/kg,28.8,62.0,1009.3
159483,1,PHOSPHORUS,25,mg/kg,28.8,62.0,1009.3
159483,1,POTASSIUM,54,mg/kg,28.8,62.0,1009.3
159483,1,SOIL_TEMP,27.7,C,28.8,62.0,1009.3
159483,1,SOIL_HUM,75.3,%,28.8,62.0,1009.3
159483,1,SOIL_MOISTURE,18,%,28.8,62.0,1009.3
161188,1,MQ4_CH4,16.453,ppm,28.82,62.00,1009.23
161188,1,MQ136_H2S,2.285,ppm,28.82,62.00,1009.23
161188,1,MQ8_H2,0.048,ppm,28.82,62.00,1009.23
161188,1,MQ135_CO2,400.195,ppm,28.82,62.00,1009.23
161184,1,BME_TEMP,28.820,C,28.82,62.00,1009.23
161184,1,BME_HUM,61.997,%,28.82,62.00,1009.23
161184,1,BME_PRESS,1009.230,hPa,28.82,62.00,1009.23
161184,1,EC,139,uS/cm,28.8,62.0,1009.2
161184,1,PH,6.22,,28.8,62.0,1009.2
161184,1,NITROGEN,36,mg/kg,28.8,62.0,1009.2
161184,1,PHOSPHORUS,25,mg/kg,28.8,62.0,1009.2
161184,1,POTASSIUM,38,mg/kg,28.8,62.0,1009.2
161184,1,SOIL_TEMP,27.7,C,28.8,62.0,1009.2
161184,1,SOIL_HUM,75.3,%,28.8,62.0,1009.2
161184,1,SOIL_MOISTURE,18,%,28.8,62.0,1009.2
162887,1,MQ4_CH4,16.459,ppm,28.81,62.01,1009.24
162887,1,MQ136_H2S,2.301,ppm,28.81,62.01,1009.24
162887,1,MQ8_H2,0.048,ppm,28.81,62.01,1009.24
162887,1,MQ135_CO2,400.197,ppm,28.81,62.01,1009.24
162883,1,BME_TEMP,28.810,C,28.81,62.01,1009.24
162883,1,BME_HUM,62.009,%,28.81,62.01,1009.24
162883,1,BME_PRESS,1009.242,hPa,28.81,62.01,1009.24
162883,1,EC,192,uS/cm,28.8,62.0,1009.2
162883,1,PH,6.41,,28.8,62.0,1009.2
162883,1,NITROGEN,45,mg/kg,28.8,62.0,1009.2
162883,1,PHOSPHORUS,25,mg/kg,28.8,62.0,1009.2
162883,1,POTASSIUM,67,mg/kg,28.8,62.0,1009.2
162883,1,SOIL_TEMP,27.7,C,28.8,62.0,1009.2
162883,1,SOIL_HUM,75.3,%,28.8,62.0,1009.2
162883,1,SOIL_MOISTURE,18,%,28.8,62.0,1009.2
164588,1,MQ4_CH4,16.465,ppm,28.80,62.05,1009.26
164588,1,MQ136_H2S,2.316,ppm,28.80,62.05,1009.26
164588,1,MQ8_H2,0.048,ppm,28.80,62.05,1009.26
164588,1,MQ135_CO2,400.199,ppm,28.80,62.05,1009.26
164583,1,BME_TEMP,28.800,C,28.80,62.05,1009.26
164583,1,BME_HUM,62.053,%,28.80,62.05,1009.26
164583,1,BME_PRESS,1009.257,hPa,28.80,62.05,1009.26
164583,1,EC,180,uS/cm,28.8,62.1,1009.3
164583,1,PH,6.64,,28.8,62.1,1009.3
164583,1,NITROGEN,44,mg/kg,28.8,62.1,1009.3
164583,1,PHOSPHORUS,25,mg/kg,28.8,62.1,1009.3
164583,1,POTASSIUM,50,mg/kg,28.8,62.1,1009.3
164583,1,SOIL_TEMP,27.7,C,28.8,62.1,1009.3
164583,1,SOIL_HUM,75.3,%,28.8,62.1,1009.3
164583,1,SOIL_MOISTURE,18,%,28.8,62.1,1009.3
166288,1,MQ4_CH4,16.470,ppm,28.80,62.06,1009.24
166288,1,MQ136_H2S,2.329,ppm,28.80,62.06,1009.24
166288,1,MQ8_H2,0.048,ppm,28.80,62.06,1009.24
166288,1,MQ135_CO2,400.198,ppm,28.80,62.06,1009.24
166283,1,BME_TEMP,28.800,C,28.80,62.06,1009.24
166283,1,BME_HUM,62.063,%,28.80,62.06,1009.24
166283,1,BME_PRESS,1009.244,hPa,28.80,62.06,1009.24
166283,1,EC,152,uS/cm,28.8,62.1,1009.2
166283,1,PH,6.28,,28.8,62.1,1009.2
166283,1,NITROGEN,43,mg/kg,28.8,62.1,1009.2
166283,1,PHOSPHORUS,25,mg/kg,28.8,62.1,1009.2
166283,1,POTASSIUM,52,mg/kg,28.8,62.1,1009.2
166283,1,SOIL_TEMP,27.7,C,28.8,62.1,1009.2
166283,1,SOIL_HUM,75.3,%,28.8,62.1,1009.2
166283,1,SOIL_MOISTURE,18,%,28.8,62.1,1009.2
167988,1,MQ4_CH4,16.474,ppm,28.79,62.07,1009.25
167988,1,MQ136_H2S,2.341,ppm,28.79,62.07,1009.25
167988,1,MQ8_H2,0.048,ppm,28.79,62.07,1009.25
167988,1,MQ135_CO2,400.197,ppm,28.79,62.07,1009.25
167983,1,BME_TEMP,28.790,C,28.79,62.07,1009.25
167983,1,BME_HUM,62.074,%,28.79,62.07,1009.25
167983,1,BME_PRESS,1009.249,hPa,28.79,62.07,1009.25
167983,1,EC,174,uS/cm,28.8,62.1,1009.2
167983,1,PH,6.34,,28.8,62.1,1009.2
167983,1,NITROGEN,42,mg/kg,28.8,62.1,1009.2
167983,1,PHOSPHORUS,25,mg/kg,28.8,62.1,1009.2
167983,1,POTASSIUM,44,mg/kg,28.8,62.1,1009.2
167983,1,SOIL_TEMP,27.7,C,28.8,62.1,1009.2
167983,1,SOIL_HUM,75.3,%,28.8,62.1,1009.2
167983,1,SOIL_MOISTURE,18,%,28.8,62.1,1009.2
169687,1,MQ4_CH4,16.511,ppm,28.78,62.11,1009.25
169687,1,MQ136_H2S,2.355,ppm,28.78,62.11,1009.25
169687,1,MQ8_H2,0.048,ppm,28.78,62.11,1009.25
169687,1,MQ135_CO2,400.199,ppm,28.78,62.11,1009.25
169681,1,BME_TEMP,28.780,C,28.78,62.11,1009.25
169681,1,BME_HUM,62.107,%,28.78,62.11,1009.25
169681,1,BME_PRESS,1009.252,hPa,28.78,62.11,1009.25
169681,1,EC,138,uS/cm,28.8,62.1,1009.3
169681,1,PH,6.62,,28.8,62.1,1009.3
169681,1,NITROGEN,43,mg/kg,28.8,62.1,1009.3
169681,1,PHOSPHORUS,25,mg/kg,28.8,62.1,1009.3
169681,1,POTASSIUM,62,mg/kg,28.8,62.1,1009.3
169681,1,SOIL_TEMP,27.7,C,28.8,62.1,1009.3
169681,1,SOIL_HUM,75.3,%,28.8,62.1,1009.3
169681,1,SOIL_MOISTURE,18,%,28.8,62.1,1009.3
171386,1,MQ4_CH4,16.480,ppm,28.78,62.14,1009.27
171386,1,MQ136_H2S,2.369,ppm,28.78,62.14,1009.27
171386,1,MQ8_H2,0.048,ppm,28.78,62.14,1009.27
171386,1,MQ135_CO2,400.200,ppm,28.78,62.14,1009.27
171382,1,BME_TEMP,28.780,C,28.78,62.14,1009.27
171382,1,BME_HUM,62.142,%,28.78,62.14,1009.27
171382,1,BME_PRESS,1009.267,hPa,28.78,62.14,1009.27
171382,1,EC,176,uS/cm,28.8,62.1,1009.3
171382,1,PH,6.40,,28.8,62.1,1009.3
171382,1,NITROGEN,41,mg/kg,28.8,62.1,1009.3
171382,1,PHOSPHORUS,25,mg/kg,28.8,62.1,1009.3
171382,1,POTASSIUM,63,mg/kg,28.8,62.1,1009.3
171382,1,SOIL_TEMP,27.7,C,28.8,62.1,1009.3
171382,1,SOIL_HUM,75.3,%,28.8,62.1,1009.3
171382,1,SOIL_MOISTURE,18,%,28.8,62.1,1009.3
173116,1,MQ4_CH4,16.451,ppm,28.78,62.16,1009.25
173116,1,MQ136_H2S,2.380,ppm,28.78,62.16,1009.25
173116,1,MQ8_H2,0.048,ppm,28.78,62.16,1009.25
173116,1,MQ135_CO2,400.202,ppm,28.78,62.16,1009.25
173111,1,BME_TEMP,28.780,C,28.78,62.16,1009.25
173111,1,BME_HUM,62.163,%,28.78,62.16,1009.25
173111,1,BME_PRESS,1009.251,hPa,28.78,62.16,1009.25
173111,1,EC,152,uS/cm,28.8,62.2,1009.3
173111,1,PH,6.23,,28.8,62.2,1009.3
173111,1,NITROGEN,45,mg/kg,28.8,62.2,1009.3
173111,1,PHOSPHORUS,25,mg/kg,28.8,62.2,1009.3
173111,1,POTASSIUM,42,mg/kg,28.8,62.2,1009.3
173111,1,SOIL_TEMP,27.7,C,28.8,62.2,1009.3
173111,1,SOIL_HUM,75.3,%,28.8,62.2,1009.3
173111,1,SOIL_MOISTURE,18,%,28.8,62.2,1009.3
174816,1,MQ4_CH4,16.426,ppm,28.77,62.18,1009.25
174816,1,MQ136_H2S,2.399,ppm,28.77,62.18,1009.25
174816,1,MQ8_H2,0.048,ppm,28.77,62.18,1009.25
174816,1,MQ135_CO2,400.203,ppm,28.77,62.18,1009.25
174811,1,BME_TEMP,28.770,C,28.77,62.18,1009.25
174811,1,BME_HUM,62.185,%,28.77,62.18,1009.25
174811,1,BME_PRESS,1009.254,hPa,28.77,62.18,1009.25
174811,1,EC,157,uS/cm,28.8,62.2,1009.3
174811,1,PH,6.54,,28.8,62.2,1009.3
174811,1,NITROGEN,41,mg/kg,28.8,62.2,1009.3
174811,1,PHOSPHORUS,25,mg/kg,28.8,62.2,1009.3
174811,1,POTASSIUM,45,mg/kg,28.8,62.2,1009.3
174811,1,SOIL_TEMP,27.7,C,28.8,62.2,1009.3
174811,1,SOIL_HUM,75.3,%,28.8,62.2,1009.3
174811,1,SOIL_MOISTURE,18,%,28.8,62.2,1009.3
176515,1,MQ4_CH4,16.435,ppm,28.76,62.23,1009.23
176515,1,MQ136_H2S,2.415,ppm,28.76,62.23,1009.23
176515,1,MQ8_H2,0.048,ppm,28.76,62.23,1009.23
176515,1,MQ135_CO2,400.205,ppm,28.76,62.23,1009.23
176510,1,BME_TEMP,28.760,C,28.76,62.23,1009.23
176510,1,BME_HUM,62.230,%,28.76,62.23,1009.23
176510,1,BME_PRESS,1009.229,hPa,28.76,62.23,1009.23
176510,1,EC,155,uS/cm,28.8,62.2,1009.2
176510,1,PH,6.18,,28.8,62.2,1009.2
176510,1,NITROGEN,34,mg/kg,28.8,62.2,1009.2
176510,1,PHOSPHORUS,25,mg/kg,28.8,62.2,1009.2
176510,1,POTASSIUM,61,mg/kg,28.8,62.2,1009.2
176510,1,SOIL_TEMP,27.7,C,28.8,62.2,1009.2
176510,1,SOIL_HUM,75.3,%,28.8,62.2,1009.2
176510,1,SOIL_MOISTURE,18,%,28.8,62.2,1009.2
178214,1,MQ4_CH4,16.443,ppm,28.76,62.24,1009.27
178214,1,MQ136_H2S,2.430,ppm,28.76,62.24,1009.27
178214,1,MQ8_H2,0.048,ppm,28.76,62.24,1009.27
178214,1,MQ135_CO2,400.206,ppm,28.76,62.24,1009.27
178210,1,BME_TEMP,28.760,C,28.76,62.24,1009.27
178210,1,BME_HUM,62.241,%,28.76,62.24,1009.27
178210,1,BME_PRESS,1009.274,hPa,28.76,62.24,1009.27
178210,1,EC,164,uS/cm,28.8,62.2,1009.3
178210,1,PH,6.40,,28.8,62.2,1009.3
178210,1,NITROGEN,40,mg/kg,28.8,62.2,1009.3
178210,1,PHOSPHORUS,25,mg/kg,28.8,62.2,1009.3
178210,1,POTASSIUM,55,mg/kg,28.8,62.2,1009.3
178210,1,SOIL_TEMP,27.7,C,28.8,62.2,1009.3
178210,1,SOIL_HUM,75.3,%,28.8,62.2,1009.3
178210,1,SOIL_MOISTURE,19,%,28.8,62.2,1009.3
179914,1,MQ4_CH4,16.418,ppm,28.76,62.22,1009.26
179914,1,MQ136_H2S,2.439,ppm,28.76,62.22,1009.26
179914,1,MQ8_H2,0.048,ppm,28.76,62.22,1009.26
179914,1,MQ135_CO2,400.207,ppm,28.76,62.22,1009.26
179909,1,BME_TEMP,28.760,C,28.76,62.22,1009.26
179909,1,BME_HUM,62.219,%,28.76,62.22,1009.26
179909,1,BME_PRESS,1009.260,hPa,28.76,62.22,1009.26
179909,1,EC,172,uS/cm,28.8,62.2,1009.3
179909,1,PH,6.56,,28.8,62.2,1009.3
179909,1,NITROGEN,42,mg/kg,28.8,62.2,1009.3
179909,1,PHOSPHORUS,25,mg/kg,28.8,62.2,1009.3
179909,1,POTASSIUM,44,mg/kg,28.8,62.2,1009.3
179909,1,SOIL_TEMP,27.7,C,28.8,62.2,1009.3
179909,1,SOIL_HUM,75.3,%,28.8,62.2,1009.3
179909,1,SOIL_MOISTURE,18,%,28.8,62.2,1009.3
181614,1,MQ4_CH4,16.460,ppm,28.76,62.25,1009.23
181614,1,MQ136_H2S,2.452,ppm,28.76,62.25,1009.23
181614,1,MQ8_H2,0.048,ppm,28.76,62.25,1009.23
181614,1,MQ135_CO2,400.208,ppm,28.76,62.25,1009.23
181609,1,BME_TEMP,28.760,C,28.76,62.25,1009.23
181609,1,BME_HUM,62.252,%,28.76,62.25,1009.23
181609,1,BME_PRESS,1009.235,hPa,28.76,62.25,1009.23
181609,1,EC,122,uS/cm,28.8,62.3,1009.2
181609,1,PH,6.57,,28.8,62.3,1009.2
181609,1,NITROGEN,44,mg/kg,28.8,62.3,1009.2
181609,1,PHOSPHORUS,25,mg/kg,28.8,62.3,1009.2
181609,1,POTASSIUM,39,mg/kg,28.8,62.3,1009.2
181609,1,SOIL_TEMP,27.7,C,28.8,62.3,1009.2
181609,1,SOIL_HUM,75.2,%,28.8,62.3,1009.2
181609,1,SOIL_MOISTURE,18,%,28.8,62.3,1009.2
183314,1,MQ4_CH4,16.434,ppm,28.75,62.26,1009.26
183314,1,MQ136_H2S,2.459,ppm,28.75,62.26,1009.26
183314,1,MQ8_H2,0.048,ppm,28.75,62.26,1009.26
183314,1,MQ135_CO2,400.209,ppm,28.75,62.26,1009.26
183309,1,BME_TEMP,28.750,C,28.75,62.26,1009.26
183309,1,BME_HUM,62.261,%,28.75,62.26,1009.26
183309,1,BME_PRESS,1009.257,hPa,28.75,62.26,1009.26
183309,1,EC,174,uS/cm,28.7,62.3,1009.3
183309,1,PH,6.35,,28.7,62.3,1009.3
183309,1,NITROGEN,39,mg/kg,28.7,62.3,1009.3
183309,1,PHOSPHORUS,25,mg/kg,28.7,62.3,1009.3
183309,1,POTASSIUM,45,mg/kg,28.7,62.3,1009.3
183309,1,SOIL_TEMP,27.7,C,28.7,62.3,1009.3
183309,1,SOIL_HUM,75.2,%,28.7,62.3,1009.3
183309,1,SOIL_MOISTURE,18,%,28.7,62.3,1009.3
185014,1,MQ4_CH4,16.442,ppm,28.74,62.29,1009.25
185014,1,MQ136_H2S,2.469,ppm,28.74,62.29,1009.25
185014,1,MQ8_H2,0.048,ppm,28.74,62.29,1009.25
185014,1,MQ135_CO2,400.210,ppm,28.74,62.29,1009.25
185009,1,BME_TEMP,28.740,C,28.74,62.29,1009.25
185009,1,BME_HUM,62.295,%,28.74,62.29,1009.25
185009,1,BME_PRESS,1009.252,hPa,28.74,62.29,1009.25
185009,1,EC,169,uS/cm,28.7,62.3,1009.3
185009,1,PH,6.18,,28.7,62.3,1009.3
185009,1,NITROGEN,48,mg/kg,28.7,62.3,1009.3
185009,1,PHOSPHORUS,25,mg/kg,28.7,62.3,1009.3
185009,1,POTASSIUM,42,mg/kg,28.7,62.3,1009.3
185009,1,SOIL_TEMP,27.6,C,28.7,62.3,1009.3
185009,1,SOIL_HUM,75.2,%,28.7,62.3,1009.3
185009,1,SOIL_MOISTURE,18,%,28.7,62.3,1009.3
186713,1,MQ4_CH4,16.417,ppm,28.74,62.34,1009.25
186713,1,MQ136_H2S,2.483,ppm,28.74,62.34,1009.25
186713,1,MQ8_H2,0.048,ppm,28.74,62.34,1009.25
186713,1,MQ135_CO2,400.210,ppm,28.74,62.34,1009.25
186707,1,BME_TEMP,28.740,C,28.74,62.34,1009.25
186707,1,BME_HUM,62.341,%,28.74,62.34,1009.25
186707,1,BME_PRESS,1009.247,hPa,28.74,62.34,1009.25
186707,1,EC,166,uS/cm,28.7,62.3,1009.2
186707,1,PH,6.52,,28.7,62.3,1009.2
186707,1,NITROGEN,32,mg/kg,28.7,62.3,1009.2
186707,1,PHOSPHORUS,25,mg/kg,28.7,62.3,1009.2
186707,1,POTASSIUM,56,mg/kg,28.7,62.3,1009.2
186707,1,SOIL_TEMP,27.6,C,28.7,62.3,1009.2
186707,1,SOIL_HUM,75.2,%,28.7,62.3,1009.2
186707,1,SOIL_MOISTURE,18,%,28.7,62.3,1009.2
188412,1,MQ4_CH4,16.395,ppm,28.73,62.34,1009.26
