time_ms,site,sensor,value,unit,temp_C,hum_pct,press_hPa
156085,1,POTASSIUM,50,mg/kg,28.9,59.8,1009.2
156085,1,SOIL_TEMP,27.5,C,28.9,59.8,1009.2
156085,1,SOIL_HUM,73.4,%,28.9,59.8,1009.2
156085,1,SOIL_MOISTURE,16,%,28.9,59.8,1009.2
157790,1,MQ4_CH4,18.468,ppm,28.92,59.77,1009.15
157790,1,MQ136_H2S,1.983,ppm,28.92,59.77,1009.15
157790,1,MQ8_H2,0.051,ppm,28.92,59.77,1009.15
157790,1,MQ135_CO2,400.185,ppm,28.92,59.77,1009.15
157785,1,BME_TEMP,28.920,C,28.92,59.77,1009.15
157785,1,BME_HUM,59.774,%,28.92,59.77,1009.15
157785,1,BME_PRESS,1009.147,hPa,28.92,59.77,1009.15
157785,1,EC,151,uS/cm,28.9,59.8,1009.1
157785,1,PH,6.58,,28.9,59.8,1009.1
157785,1,NITROGEN,35,mg/kg,28.9,59.8,1009.1
157785,1,PHOSPHORUS,25,mg/kg,28.9,59.8,1009.1
157785,1,POTASSIUM,66,mg/kg,28.9,59.8,1009.1
157785,1,SOIL_TEMP,27.5,C,28.9,59.8,1009.1
157785,1,SOIL_HUM,73.4,%,28.9,59.8,1009.1
157785,1,SOIL_MOISTURE,17,%,28.9,59.8,1009.1
159489,1,MQ4_CH4,18.503,ppm,28.92,59.75,1009.18
159489,1,MQ136_H2S,1.979,ppm,28.92,59.75,1009.18
159489,1,MQ8_H2,0.051,ppm,28.92,59.75,1009.18
159489,1,MQ135_CO2,400.186,ppm,28.92,59.75,1009.18
159483,1,BME_TEMP,28.920,C,28.92,59.75,1009.18
159483,1,BME_HUM,59.752,%,28.92,59.75,1009.18
159483,1,BME_PRESS,1009.180,hPa,28.92,59.75,1009.18
159483,1,EC,140,uS/cm,28.9,59.8,1009.2
159483,1,PH,6.53,,28.9,59.8,1009.2
159483,1,NITROGEN,44,mg/kg,28.9,59.8,1009.2
159483,1,PHOSPHORUS,25,mg/kg,28.9,59.8,1009.2
159483,1,POTASSIUM,47,mg/kg,28.9,59.8,1009.2
159483,1,SOIL_TEMP,27.5,C,28.9,59.8,1009.2
159483,1,SOIL_HUM,73.4,%,28.9,59.8,1009.2
159483,1,SOIL_MOISTURE,16,%,28.9,59.8,1009.2
161188,1,MQ4_CH4,18.534,ppm,28.93,59.74,1009.14
161188,1,MQ136_H2S,1.976,ppm,28.93,59.74,1009.14
161188,1,MQ8_H2,0.051,ppm,28.93,59.74,1009.14
161188,1,MQ135_CO2,400.185,ppm,28.93,59.74,1009.14
161184,1,BME_TEMP,28.930,C,28.93,59.74,1009.14
161184,1,BME_HUM,59.741,%,28.93,59.74,1009.14
161184,1,BME_PRESS,1009.141,hPa,28.93,59.74,1009.14
161184,1,EC,170,uS/cm,28.9,59.7,1009.1
161184,1,PH,6.19,,28.9,59.7,1009.1
161184,1,NITROGEN,33,mg/kg,28.9,59.7,1009.1
161184,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.1
161184,1,POTASSIUM,60,mg/kg,28.9,59.7,1009.1
161184,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.1
161184,1,SOIL_HUM,73.4,%,28.9,59.7,1009.1
161184,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.1
162888,1,MQ4_CH4,18.527,ppm,28.93,59.74,1009.16
162888,1,MQ136_H2S,1.973,ppm,28.93,59.74,1009.16
162888,1,MQ8_H2,0.051,ppm,28.93,59.74,1009.16
162888,1,MQ135_CO2,400.187,ppm,28.93,59.74,1009.16
162883,1,BME_TEMP,28.930,C,28.93,59.74,1009.16
162883,1,BME_HUM,59.740,%,28.93,59.74,1009.16
162883,1,BME_PRESS,1009.161,hPa,28.93,59.74,1009.16
162883,1,EC,158,uS/cm,28.9,59.7,1009.2
162883,1,PH,6.53,,28.9,59.7,1009.2
162883,1,NITROGEN,36,mg/kg,28.9,59.7,1009.2
162883,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.2
162883,1,POTASSIUM,69,mg/kg,28.9,59.7,1009.2
162883,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.2
162883,1,SOIL_HUM,73.4,%,28.9,59.7,1009.2
162883,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.2
164588,1,MQ4_CH4,18.521,ppm,28.93,59.75,1009.17
164588,1,MQ136_H2S,1.971,ppm,28.93,59.75,1009.17
164588,1,MQ8_H2,0.051,ppm,28.93,59.75,1009.17
164588,1,MQ135_CO2,400.185,ppm,28.93,59.75,1009.17
164583,1,BME_TEMP,28.930,C,28.93,59.75,1009.17
164583,1,BME_HUM,59.752,%,28.93,59.75,1009.17
164583,1,BME_PRESS,1009.173,hPa,28.93,59.75,1009.17
164583,1,EC,160,uS/cm,28.9,59.8,1009.2
164583,1,PH,6.51,,28.9,59.8,1009.2
164583,1,NITROGEN,44,mg/kg,28.9,59.8,1009.2
164583,1,PHOSPHORUS,25,mg/kg,28.9,59.8,1009.2
164583,1,POTASSIUM,57,mg/kg,28.9,59.8,1009.2
164583,1,SOIL_TEMP,27.5,C,28.9,59.8,1009.2
164583,1,SOIL_HUM,73.4,%,28.9,59.8,1009.2
164583,1,SOIL_MOISTURE,17,%,28.9,59.8,1009.2
166287,1,MQ4_CH4,18.550,ppm,28.92,59.75,1009.18
166287,1,MQ136_H2S,1.969,ppm,28.92,59.75,1009.18
166287,1,MQ8_H2,0.051,ppm,28.92,59.75,1009.18
166287,1,MQ135_CO2,400.184,ppm,28.92,59.75,1009.18
166282,1,BME_TEMP,28.920,C,28.92,59.75,1009.18
166282,1,BME_HUM,59.752,%,28.92,59.75,1009.18
166282,1,BME_PRESS,1009.180,hPa,28.92,59.75,1009.18
166282,1,EC,154,uS/cm,28.9,59.8,1009.2
166282,1,PH,6.54,,28.9,59.8,1009.2
166282,1,NITROGEN,44,mg/kg,28.9,59.8,1009.2
166282,1,PHOSPHORUS,25,mg/kg,28.9,59.8,1009.2
166282,1,POTASSIUM,46,mg/kg,28.9,59.8,1009.2
166282,1,SOIL_TEMP,27.5,C,28.9,59.8,1009.2
166282,1,SOIL_HUM,73.4,%,28.9,59.8,1009.2
166282,1,SOIL_MOISTURE,16,%,28.9,59.8,1009.2
167987,1,MQ4_CH4,18.577,ppm,28.92,59.74,1009.16
167987,1,MQ136_H2S,1.967,ppm,28.92,59.74,1009.16
167987,1,MQ8_H2,0.051,ppm,28.92,59.74,1009.16
167987,1,MQ135_CO2,400.183,ppm,28.92,59.74,1009.16
167983,1,BME_TEMP,28.920,C,28.92,59.74,1009.16
167983,1,BME_HUM,59.739,%,28.92,59.74,1009.16
167983,1,BME_PRESS,1009.160,hPa,28.92,59.74,1009.16
167983,1,EC,170,uS/cm,28.9,59.7,1009.2
167983,1,PH,6.63,,28.9,59.7,1009.2
167983,1,NITROGEN,41,mg/kg,28.9,59.7,1009.2
167983,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.2
167983,1,POTASSIUM,68,mg/kg,28.9,59.7,1009.2
167983,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.2
167983,1,SOIL_HUM,73.3,%,28.9,59.7,1009.2
167983,1,SOIL_MOISTURE,16,%,28.9,59.7,1009.2
169687,1,MQ4_CH4,18.600,ppm,28.91,59.69,1009.13
169687,1,MQ136_H2S,1.965,ppm,28.91,59.69,1009.13
169687,1,MQ8_H2,0.051,ppm,28.91,59.69,1009.13
169687,1,MQ135_CO2,400.183,ppm,28.91,59.69,1009.13
169681,1,BME_TEMP,28.910,C,28.91,59.69,1009.13
169681,1,BME_HUM,59.693,%,28.91,59.69,1009.13
169681,1,BME_PRESS,1009.130,hPa,28.91,59.69,1009.13
169681,1,EC,159,uS/cm,28.9,59.7,1009.1
169681,1,PH,6.62,,28.9,59.7,1009.1
169681,1,NITROGEN,30,mg/kg,28.9,59.7,1009.1
169681,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.1
169681,1,POTASSIUM,47,mg/kg,28.9,59.7,1009.1
169681,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.1
169681,1,SOIL_HUM,73.3,%,28.9,59.7,1009.1
169681,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.1
171386,1,MQ4_CH4,18.587,ppm,28.91,59.68,1009.17
171386,1,MQ136_H2S,1.960,ppm,28.91,59.68,1009.17
171386,1,MQ8_H2,0.051,ppm,28.91,59.68,1009.17
171386,1,MQ135_CO2,400.184,ppm,28.91,59.68,1009.17
171381,1,BME_TEMP,28.910,C,28.91,59.68,1009.17
171381,1,BME_HUM,59.681,%,28.91,59.68,1009.17
171381,1,BME_PRESS,1009.165,hPa,28.91,59.68,1009.17
171381,1,EC,173,uS/cm,28.9,59.7,1009.2
171381,1,PH,6.69,,28.9,59.7,1009.2
171381,1,NITROGEN,30,mg/kg,28.9,59.7,1009.2
171381,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.2
171381,1,POTASSIUM,62,mg/kg,28.9,59.7,1009.2
171381,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.2
171381,1,SOIL_HUM,73.3,%,28.9,59.7,1009.2
171381,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.2
173116,1,MQ4_CH4,18.541,ppm,28.91,59.68,1009.18
173116,1,MQ136_H2S,1.953,ppm,28.91,59.68,1009.18
173116,1,MQ8_H2,0.051,ppm,28.91,59.68,1009.18
173116,1,MQ135_CO2,400.183,ppm,28.91,59.68,1009.18
173111,1,BME_TEMP,28.910,C,28.91,59.68,1009.18
173111,1,BME_HUM,59.681,%,28.91,59.68,1009.18
173111,1,BME_PRESS,1009.176,hPa,28.91,59.68,1009.18
173111,1,EC,172,uS/cm,28.9,59.7,1009.2
173111,1,PH,6.63,,28.9,59.7,1009.2
173111,1,NITROGEN,43,mg/kg,28.9,59.7,1009.2
173111,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.2
173111,1,POTASSIUM,66,mg/kg,28.9,59.7,1009.2
173111,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.2
173111,1,SOIL_HUM,73.3,%,28.9,59.7,1009.2
173111,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.2
174816,1,MQ4_CH4,18.500,ppm,28.91,59.68,1009.18
174816,1,MQ136_H2S,1.946,ppm,28.91,59.68,1009.18
174816,1,MQ8_H2,0.051,ppm,28.91,59.68,1009.18
174816,1,MQ135_CO2,400.182,ppm,28.91,59.68,1009.18
174811,1,BME_TEMP,28.910,C,28.91,59.68,1009.18
174811,1,BME_HUM,59.681,%,28.91,59.68,1009.18
174811,1,BME_PRESS,1009.183,hPa,28.91,59.68,1009.18
174811,1,EC,142,uS/cm,28.9,59.7,1009.2
174811,1,PH,6.72,,28.9,59.7,1009.2
174811,1,NITROGEN,41,mg/kg,28.9,59.7,1009.2
174811,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.2
174811,1,POTASSIUM,59,mg/kg,28.9,59.7,1009.2
174811,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.2
174811,1,SOIL_HUM,73.3,%,28.9,59.7,1009.2
174811,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.2
176515,1,MQ4_CH4,18.463,ppm,28.90,59.70,1009.15
176515,1,MQ136_H2S,1.940,ppm,28.90,59.70,1009.15
176515,1,MQ8_H2,0.051,ppm,28.90,59.70,1009.15
176515,1,MQ135_CO2,400.182,ppm,28.90,59.70,1009.15
176509,1,BME_TEMP,28.900,C,28.90,59.70,1009.15
176509,1,BME_HUM,59.704,%,28.90,59.70,1009.15
176509,1,BME_PRESS,1009.148,hPa,28.90,59.70,1009.15
176509,1,EC,153,uS/cm,28.9,59.7,1009.1
176509,1,PH,6.32,,28.9,59.7,1009.1
176509,1,NITROGEN,39,mg/kg,28.9,59.7,1009.1
176509,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.1
176509,1,POTASSIUM,61,mg/kg,28.9,59.7,1009.1
176509,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.1
176509,1,SOIL_HUM,73.3,%,28.9,59.7,1009.1
176509,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.1
178214,1,MQ4_CH4,18.430,ppm,28.90,59.74,1009.12
178214,1,MQ136_H2S,1.938,ppm,28.90,59.74,1009.12
178214,1,MQ8_H2,0.051,ppm,28.90,59.74,1009.12
178214,1,MQ135_CO2,400.181,ppm,28.90,59.74,1009.12
178210,1,BME_TEMP,28.900,C,28.90,59.74,1009.12
178210,1,BME_HUM,59.738,%,28.90,59.74,1009.12
178210,1,BME_PRESS,1009.116,hPa,28.90,59.74,1009.12
178210,1,EC,150,uS/cm,28.9,59.7,1009.1
178210,1,PH,6.58,,28.9,59.7,1009.1
178210,1,NITROGEN,43,mg/kg,28.9,59.7,1009.1
178210,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.1
178210,1,POTASSIUM,41,mg/kg,28.9,59.7,1009.1
178210,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.1
178210,1,SOIL_HUM,73.3,%,28.9,59.7,1009.1
178210,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.1
179914,1,MQ4_CH4,18.433,ppm,28.90,59.71,1009.15
179914,1,MQ136_H2S,1.936,ppm,28.90,59.71,1009.15
179914,1,MQ8_H2,0.051,ppm,28.90,59.71,1009.15
179914,1,MQ135_CO2,400.180,ppm,28.90,59.71,1009.15
179909,1,BME_TEMP,28.900,C,28.90,59.71,1009.15
179909,1,BME_HUM,59.715,%,28.90,59.71,1009.15
179909,1,BME_PRESS,1009.147,hPa,28.90,59.71,1009.15
179909,1,EC,150,uS/cm,28.9,59.7,1009.1
179909,1,PH,6.49,,28.9,59.7,1009.1
179909,1,NITROGEN,34,mg/kg,28.9,59.7,1009.1
179909,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.1
179909,1,POTASSIUM,58,mg/kg,28.9,59.7,1009.1
179909,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.1
179909,1,SOIL_HUM,73.3,%,28.9,59.7,1009.1
179909,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.1
181614,1,MQ4_CH4,18.403,ppm,28.90,59.74,1009.17
181614,1,MQ136_H2S,1.931,ppm,28.90,59.74,1009.17
181614,1,MQ8_H2,0.050,ppm,28.90,59.74,1009.17
181614,1,MQ135_CO2,400.180,ppm,28.90,59.74,1009.17
181609,1,BME_TEMP,28.900,C,28.90,59.74,1009.17
181609,1,BME_HUM,59.738,%,28.90,59.74,1009.17
181609,1,BME_PRESS,1009.175,hPa,28.90,59.74,1009.17
181609,1,EC,175,uS/cm,28.9,59.7,1009.2
181609,1,PH,6.45,,28.9,59.7,1009.2
181609,1,NITROGEN,38,mg/kg,28.9,59.7,1009.2
181609,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.2
181609,1,POTASSIUM,61,mg/kg,28.9,59.7,1009.2
181609,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.2
181609,1,SOIL_HUM,73.3,%,28.9,59.7,1009.2
181609,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.2
183313,1,MQ4_CH4,18.376,ppm,28.90,59.73,1009.12
183313,1,MQ136_H2S,1.927,ppm,28.90,59.73,1009.12
183313,1,MQ8_H2,0.050,ppm,28.90,59.73,1009.12
183313,1,MQ135_CO2,400.179,ppm,28.90,59.73,1009.12
183309,1,BME_TEMP,28.900,C,28.90,59.73,1009.12
183309,1,BME_HUM,59.726,%,28.90,59.73,1009.12
183309,1,BME_PRESS,1009.121,hPa,28.90,59.73,1009.12
183309,1,EC,144,uS/cm,28.9,59.7,1009.1
183309,1,PH,6.31,,28.9,59.7,1009.1
183309,1,NITROGEN,46,mg/kg,28.9,59.7,1009.1
183309,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.1
183309,1,POTASSIUM,49,mg/kg,28.9,59.7,1009.1
183309,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.1
183309,1,SOIL_HUM,73.3,%,28.9,59.7,1009.1
183309,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.1
185013,1,MQ4_CH4,18.385,ppm,28.90,59.73,1009.14
185013,1,MQ136_H2S,1.926,ppm,28.90,59.73,1009.14
185013,1,MQ8_H2,0.050,ppm,28.90,59.73,1009.14
185013,1,MQ135_CO2,400.179,ppm,28.90,59.73,1009.14
185009,1,BME_TEMP,28.900,C,28.90,59.73,1009.14
185009,1,BME_HUM,59.726,%,28.90,59.73,1009.14
185009,1,BME_PRESS,1009.135,hPa,28.90,59.73,1009.14
185009,1,EC,174,uS/cm,28.9,59.7,1009.1
185009,1,PH,6.75,,28.9,59.7,1009.1
185009,1,NITROGEN,37,mg/kg,28.9,59.7,1009.1
185009,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.1
185009,1,POTASSIUM,41,mg/kg,28.9,59.7,1009.1
185009,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.1
185009,1,SOIL_HUM,73.3,%,28.9,59.7,1009.1
185009,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.1
186713,1,MQ4_CH4,18.393,ppm,28.91,59.73,1009.14
186713,1,MQ136_H2S,1.925,ppm,28.91,59.73,1009.14
186713,1,MQ8_H2,0.050,ppm,28.91,59.73,1009.14
186713,1,MQ135_CO2,400.178,ppm,28.91,59.73,1009.14
186707,1,BME_TEMP,28.910,C,28.91,59.73,1009.14
186707,1,BME_HUM,59.727,%,28.91,59.73,1009.14
186707,1,BME_PRESS,1009.137,hPa,28.91,59.73,1009.14
186707,1,EC,151,uS/cm,28.9,59.7,1009.1
186707,1,PH,6.44,,28.9,59.7,1009.1
186707,1,NITROGEN,39,mg/kg,28.9,59.7,1009.1
186707,1,PHOSPHORUS,25,mg/kg,28.9,59.7,1009.1
186707,1,POTASSIUM,60,mg/kg,28.9,59.7,1009.1
186707,1,SOIL_TEMP,27.5,C,28.9,59.7,1009.1
186707,1,SOIL_HUM,73.3,%,28.9,59.7,1009.1
186707,1,SOIL_MOISTURE,17,%,28.9,59.7,1009.1
188412,1,MQ4_CH4,18.367,ppm,28.91,59.73,1009.15
