time_ms,site,sensor,value,unit,temp_C,hum_pct,press_hPa
180931,1,BME_HUM,64.587,%,25.87,64.59,1010.84
180931,1,BME_PRESS,1010.837,hPa,25.87,64.59,1010.84
182275,1,MQ4_CH4,18.724,ppm,25.89,64.65,1010.84
182275,1,MQ136_H2S,2.031,ppm,25.89,64.65,1010.84
182275,1,MQ8_H2,0.050,ppm,25.89,64.65,1010.84
182275,1,MQ135_CO2,400.181,ppm,25.89,64.65,1010.84
182270,1,BME_TEMP,25.890,C,25.89,64.65,1010.84
182270,1,BME_HUM,64.646,%,25.89,64.65,1010.84
182270,1,BME_PRESS,1010.838,hPa,25.89,64.65,1010.84
183614,1,MQ4_CH4,18.769,ppm,25.92,64.80,1010.80
183614,1,MQ136_H2S,2.030,ppm,25.92,64.80,1010.80
183614,1,MQ8_H2,0.050,ppm,25.92,64.80,1010.80
183614,1,MQ135_CO2,400.181,ppm,25.92,64.80,1010.80
183610,1,BME_TEMP,25.920,C,25.92,64.80,1010.80
183610,1,BME_HUM,64.798,%,25.92,64.80,1010.80
183610,1,BME_PRESS,1010.796,hPa,25.92,64.80,1010.80
184953,1,MQ4_CH4,18.809,ppm,25.92,64.49,1010.81
184953,1,MQ136_H2S,2.029,ppm,25.92,64.49,1010.81
184953,1,MQ8_H2,0.050,ppm,25.92,64.49,1010.81
184953,1,MQ135_CO2,400.182,ppm,25.92,64.49,1010.81
184948,1,BME_TEMP,25.920,C,25.92,64.49,1010.81
184948,1,BME_HUM,64.492,%,25.92,64.49,1010.81
184948,1,BME_PRESS,1010.815,hPa,25.92,64.49,1010.81
186293,1,MQ4_CH4,18.846,ppm,25.93,64.47,1010.79
186293,1,MQ136_H2S,2.028,ppm,25.93,64.47,1010.79
186293,1,MQ8_H2,0.050,ppm,25.93,64.47,1010.79
186293,1,MQ135_CO2,400.182,ppm,25.93,64.47,1010.79
186288,1,BME_TEMP,25.930,C,25.93,64.47,1010.79
186288,1,BME_HUM,64.471,%,25.93,64.47,1010.79
186288,1,BME_PRESS,1010.793,hPa,25.93,64.47,1010.79
187631,1,MQ4_CH4,18.878,ppm,25.94,64.29,1010.78
187631,1,MQ136_H2S,2.028,ppm,25.94,64.29,1010.78
187631,1,MQ8_H2,0.050,ppm,25.94,64.29,1010.78
187631,1,MQ135_CO2,400.182,ppm,25.94,64.29,1010.78
187627,1,BME_TEMP,25.940,C,25.94,64.29,1010.78
187627,1,BME_HUM,64.291,%,25.94,64.29,1010.78
187627,1,BME_PRESS,1010.777,hPa,25.94,64.29,1010.78
188971,1,MQ4_CH4,18.907,ppm,25.93,64.05,1010.80
188971,1,MQ136_H2S,2.027,ppm,25.93,64.05,1010.80
188971,1,MQ8_H2,0.050,ppm,25.93,64.05,1010.80
188971,1,MQ135_CO2,400.182,ppm,25.93,64.05,1010.80
188966,1,BME_TEMP,25.930,C,25.93,64.05,1010.80
188966,1,BME_HUM,64.053,%,25.93,64.05,1010.80
188966,1,BME_PRESS,1010.797,hPa,25.93,64.05,1010.80
190310,1,MQ4_CH4,18.903,ppm,25.91,63.95,1010.78
190310,1,MQ136_H2S,2.026,ppm,25.91,63.95,1010.78
190310,1,MQ8_H2,0.050,ppm,25.91,63.95,1010.78
190310,1,MQ135_CO2,400.183,ppm,25.91,63.95,1010.78
190305,1,BME_TEMP,25.910,C,25.91,63.95,1010.78
190305,1,BME_HUM,63.947,%,25.91,63.95,1010.78
190305,1,BME_PRESS,1010.777,hPa,25.91,63.95,1010.78
191649,1,MQ4_CH4,18.900,ppm,25.91,64.07,1010.82
191649,1,MQ136_H2S,2.022,ppm,25.91,64.07,1010.82
191649,1,MQ8_H2,0.050,ppm,25.91,64.07,1010.82
191649,1,MQ135_CO2,400.182,ppm,25.91,64.07,1010.82
191644,1,BME_TEMP,25.910,C,25.91,64.07,1010.82
191644,1,BME_HUM,64.070,%,25.91,64.07,1010.82
191644,1,BME_PRESS,1010.824,hPa,25.91,64.07,1010.82
192988,1,MQ4_CH4,18.896,ppm,25.91,64.11,1010.81
192988,1,MQ136_H2S,2.018,ppm,25.91,64.11,1010.81
192988,1,MQ8_H2,0.050,ppm,25.91,64.11,1010.81
192988,1,MQ135_CO2,400.182,ppm,25.91,64.11,1010.81
192984,1,BME_TEMP,25.910,C,25.91,64.11,1010.81
192984,1,BME_HUM,64.105,%,25.91,64.11,1010.81
192984,1,BME_PRESS,1010.805,hPa,25.91,64.11,1010.81
194327,1,MQ4_CH4,18.893,ppm,25.92,64.12,1010.79
194327,1,MQ136_H2S,2.015,ppm,25.92,64.12,1010.79
194327,1,MQ8_H2,0.050,ppm,25.92,64.12,1010.79
194327,1,MQ135_CO2,400.182,ppm,25.92,64.12,1010.79
194323,1,BME_TEMP,25.920,C,25.92,64.12,1010.79
194323,1,BME_HUM,64.118,%,25.92,64.12,1010.79
194323,1,BME_PRESS,1010.789,hPa,25.92,64.12,1010.79
195666,1,MQ4_CH4,18.890,ppm,25.93,64.38,1010.79
195666,1,MQ136_H2S,2.016,ppm,25.93,64.38,1010.79
195666,1,MQ8_H2,0.050,ppm,25.93,64.38,1010.79
195666,1,MQ135_CO2,400.182,ppm,25.93,64.38,1010.79
195661,1,BME_TEMP,25.930,C,25.93,64.38,1010.79
195661,1,BME_HUM,64.380,%,25.93,64.38,1010.79
195661,1,BME_PRESS,1010.795,hPa,25.93,64.38,1010.79
197006,1,MQ4_CH4,18.918,ppm,25.94,64.33,1010.82
197006,1,MQ136_H2S,2.016,ppm,25.94,64.33,1010.82
197006,1,MQ8_H2,0.050,ppm,25.94,64.33,1010.82
197006,1,MQ135_CO2,400.182,ppm,25.94,64.33,1010.82
197001,1,BME_TEMP,25.940,C,25.94,64.33,1010.82
197001,1,BME_HUM,64.326,%,25.94,64.33,1010.82
197001,1,BME_PRESS,1010.822,hPa,25.94,64.33,1010.82
198345,1,MQ4_CH4,18.913,ppm,25.93,64.05,1010.77
198345,1,MQ136_H2S,2.017,ppm,25.93,64.05,1010.77
198345,1,MQ8_H2,0.050,ppm,25.93,64.05,1010.77
198345,1,MQ135_CO2,400.182,ppm,25.93,64.05,1010.77
198340,1,BME_TEMP,25.930,C,25.93,64.05,1010.77
198340,1,BME_HUM,64.052,%,25.93,64.05,1010.77
198340,1,BME_PRESS,1010.772,hPa,25.93,64.05,1010.77
199684,1,MQ4_CH4,18.939,ppm,25.93,64.07,1010.78
199684,1,MQ136_H2S,2.017,ppm,25.93,64.07,1010.78
199684,1,MQ8_H2,0.050,ppm,25.93,64.07,1010.78
199684,1,MQ135_CO2,400.182,ppm,25.93,64.07,1010.78
199680,1,BME_TEMP,25.930,C,25.93,64.07,1010.78
199680,1,BME_HUM,64.074,%,25.93,64.07,1010.78
199680,1,BME_PRESS,1010.781,hPa,25.93,64.07,1010.78
201023,1,MQ4_CH4,18.932,ppm,25.95,64.28,1010.79
201023,1,MQ136_H2S,2.018,ppm,25.95,64.28,1010.79
201023,1,MQ8_H2,0.050,ppm,25.95,64.28,1010.79
201023,1,MQ135_CO2,400.182,ppm,25.95,64.28,1010.79
201018,1,BME_TEMP,25.950,C,25.95,64.28,1010.79
201018,1,BME_HUM,64.280,%,25.95,64.28,1010.79
201018,1,BME_PRESS,1010.791,hPa,25.95,64.28,1010.79
202392,1,MQ4_CH4,18.925,ppm,25.93,64.01,1010.80
202392,1,MQ136_H2S,2.014,ppm,25.93,64.01,1010.80
202392,1,MQ8_H2,0.050,ppm,25.93,64.01,1010.80
202392,1,MQ135_CO2,400.182,ppm,25.93,64.01,1010.80
202388,1,BME_TEMP,25.930,C,25.93,64.01,1010.80
202388,1,BME_HUM,64.006,%,25.93,64.01,1010.80
202388,1,BME_PRESS,1010.795,hPa,25.93,64.01,1010.80
203731,1,MQ4_CH4,18.919,ppm,25.93,63.89,1010.79
203731,1,MQ136_H2S,2.011,ppm,25.93,63.89,1010.79
203731,1,MQ8_H2,0.050,ppm,25.93,63.89,1010.79
203731,1,MQ135_CO2,400.183,ppm,25.93,63.89,1010.79
203726,1,BME_TEMP,25.930,C,25.93,63.89,1010.79
203726,1,BME_HUM,63.893,%,25.93,63.89,1010.79
