time_ms,site,sensor,value,unit,temp_C,hum_pct,press_hPa
152179,1,MQ8_H2,0.050,ppm,23.08,57.07,1014.50
152179,1,MQ135_CO2,400.233,ppm,23.08,57.07,1014.50
149946,1,BME_TEMP,23.080,C,23.08,57.07,1014.50
149946,1,BME_HUM,57.066,%,23.08,57.07,1014.50
149946,1,BME_PRESS,1014.497,hPa,23.08,57.07,1014.50
154746,1,MQ4_CH4,18.418,ppm,23.08,57.06,1014.49
154746,1,MQ136_H2S,2.114,ppm,23.08,57.06,1014.49
154746,1,MQ8_H2,0.050,ppm,23.08,57.06,1014.49
154746,1,MQ135_CO2,400.233,ppm,23.08,57.06,1014.49
152513,1,BME_TEMP,23.080,C,23.08,57.06,1014.49
152513,1,BME_HUM,57.056,%,23.08,57.06,1014.49
152513,1,BME_PRESS,1014.486,hPa,23.08,57.06,1014.49
157314,1,MQ4_CH4,18.409,ppm,23.08,57.07,1014.47
157314,1,MQ136_H2S,2.114,ppm,23.08,57.07,1014.47
157314,1,MQ8_H2,0.050,ppm,23.08,57.07,1014.47
157314,1,MQ135_CO2,400.234,ppm,23.08,57.07,1014.47
155080,1,BME_TEMP,23.080,C,23.08,57.07,1014.47
155080,1,BME_HUM,57.066,%,23.08,57.07,1014.47
155080,1,BME_PRESS,1014.469,hPa,23.08,57.07,1014.47
159881,1,MQ4_CH4,18.373,ppm,23.07,57.07,1014.49
159881,1,MQ136_H2S,2.114,ppm,23.07,57.07,1014.49
159881,1,MQ8_H2,0.050,ppm,23.07,57.07,1014.49
159881,1,MQ135_CO2,400.234,ppm,23.07,57.07,1014.49
157647,1,BME_TEMP,23.070,C,23.07,57.07,1014.49
157647,1,BME_HUM,57.065,%,23.07,57.07,1014.49
157647,1,BME_PRESS,1014.488,hPa,23.07,57.07,1014.49
162448,1,MQ4_CH4,18.368,ppm,23.06,57.06,1014.48
162448,1,MQ136_H2S,2.114,ppm,23.06,57.06,1014.48
162448,1,MQ8_H2,0.050,ppm,23.06,57.06,1014.48
162448,1,MQ135_CO2,400.234,ppm,23.06,57.06,1014.48
160215,1,BME_TEMP,23.060,C,23.06,57.06,1014.48
160215,1,BME_HUM,57.064,%,23.06,57.06,1014.48
160215,1,BME_PRESS,1014.481,hPa,23.06,57.06,1014.48
165015,1,MQ4_CH4,18.364,ppm,23.06,57.05,1014.47
165015,1,MQ136_H2S,2.114,ppm,23.06,57.05,1014.47
165015,1,MQ8_H2,0.050,ppm,23.06,57.05,1014.47
165015,1,MQ135_CO2,400.234,ppm,23.06,57.05,1014.47
162782,1,BME_TEMP,23.060,C,23.06,57.05,1014.47
162782,1,BME_HUM,57.053,%,23.06,57.05,1014.47
162782,1,BME_PRESS,1014.468,hPa,23.06,57.05,1014.47
167582,1,MQ4_CH4,18.360,ppm,23.06,57.06,1014.51
167582,1,MQ136_H2S,2.117,ppm,23.06,57.06,1014.51
167582,1,MQ8_H2,0.050,ppm,23.06,57.06,1014.51
167582,1,MQ135_CO2,400.235,ppm,23.06,57.06,1014.51
165349,1,BME_TEMP,23.060,C,23.06,57.06,1014.51
165349,1,BME_HUM,57.064,%,23.06,57.06,1014.51
165349,1,BME_PRESS,1014.506,hPa,23.06,57.06,1014.51
170149,1,MQ4_CH4,18.329,ppm,23.04,57.07,1014.47
170149,1,MQ136_H2S,2.117,ppm,23.04,57.07,1014.47
170149,1,MQ8_H2,0.050,ppm,23.04,57.07,1014.47
170149,1,MQ135_CO2,400.231,ppm,23.04,57.07,1014.47
167916,1,BME_TEMP,23.040,C,23.04,57.07,1014.47
167916,1,BME_HUM,57.073,%,23.04,57.07,1014.47
167916,1,BME_PRESS,1014.475,hPa,23.04,57.07,1014.47
172717,1,MQ4_CH4,18.329,ppm,23.04,57.07,1014.46
172717,1,MQ136_H2S,2.120,ppm,23.04,57.07,1014.46
172717,1,MQ8_H2,0.050,ppm,23.04,57.07,1014.46
172717,1,MQ135_CO2,400.231,ppm,23.04,57.07,1014.46
170483,1,BME_TEMP,23.040,C,23.04,57.07,1014.46
170483,1,BME_HUM,57.072,%,23.04,57.07,1014.46
170483,1,BME_PRESS,1014.462,hPa,23.04,57.07,1014.46
175284,1,MQ4_CH4,18.300,ppm,23.03,57.10,1014.45
175284,1,MQ136_H2S,2.122,ppm,23.03,57.10,1014.45
175284,1,MQ8_H2,0.050,ppm,23.03,57.10,1014.45
175284,1,MQ135_CO2,400.232,ppm,23.03,57.10,1014.45
173050,1,BME_TEMP,23.030,C,23.03,57.10,1014.45
173050,1,BME_HUM,57.104,%,23.03,57.10,1014.45
173050,1,BME_PRESS,1014.454,hPa,23.03,57.10,1014.45
177851,1,MQ4_CH4,18.274,ppm,23.02,57.13,1014.48
177851,1,MQ136_H2S,2.125,ppm,23.02,57.13,1014.48
177851,1,MQ8_H2,0.050,ppm,23.02,57.13,1014.48
177851,1,MQ135_CO2,400.232,ppm,23.02,57.13,1014.48
175618,1,BME_TEMP,23.020,C,23.02,57.13,1014.48
175618,1,BME_HUM,57.126,%,23.02,57.13,1014.48
175618,1,BME_PRESS,1014.483,hPa,23.02,57.13,1014.48
180418,1,MQ4_CH4,18.251,ppm,23.00,57.18,1014.45
180418,1,MQ136_H2S,2.127,ppm,23.00,57.18,1014.45
180418,1,MQ8_H2,0.050,ppm,23.00,57.18,1014.45
180418,1,MQ135_CO2,400.233,ppm,23.00,57.18,1014.45
178185,1,BME_TEMP,23.000,C,23.00,57.18,1014.45
178185,1,BME_HUM,57.181,%,23.00,57.18,1014.45
178185,1,BME_PRESS,1014.451,hPa,23.00,57.18,1014.45
182985,1,MQ4_CH4,18.230,ppm,23.00,57.16,1014.48
182985,1,MQ136_H2S,2.129,ppm,23.00,57.16,1014.48
182985,1,MQ8_H2,0.050,ppm,23.00,57.16,1014.48
182985,1,MQ135_CO2,400.233,ppm,23.00,57.16,1014.48
180752,1,BME_TEMP,23.000,C,23.00,57.16,1014.48
180752,1,BME_HUM,57.158,%,23.00,57.16,1014.48
180752,1,BME_PRESS,1014.480,hPa,23.00,57.16,1014.48
185552,1,MQ4_CH4,18.212,ppm,22.99,57.17,1014.47
185552,1,MQ136_H2S,2.131,ppm,22.99,57.17,1014.47
185552,1,MQ8_H2,0.050,ppm,22.99,57.17,1014.47
185552,1,MQ135_CO2,400.233,ppm,22.99,57.17,1014.47
183319,1,BME_TEMP,22.990,C,22.99,57.17,1014.47
183319,1,BME_HUM,57.168,%,22.99,57.17,1014.47
183319,1,BME_PRESS,1014.471,hPa,22.99,57.17,1014.47
188120,1,MQ4_CH4,18.195,ppm,22.99,57.17,1014.48
188120,1,MQ136_H2S,2.133,ppm,22.99,57.17,1014.48
188120,1,MQ8_H2,0.050,ppm,22.99,57.17,1014.48
188120,1,MQ135_CO2,400.234,ppm,22.99,57.17,1014.48
185886,1,BME_TEMP,22.990,C,22.99,57.17,1014.48
185886,1,BME_HUM,57.168,%,22.99,57.17,1014.48
185886,1,BME_PRESS,1014.481,hPa,22.99,57.17,1014.48
190687,1,MQ4_CH4,18.180,ppm,22.99,57.16,1014.45
190687,1,MQ136_H2S,2.134,ppm,22.99,57.16,1014.45
190687,1,MQ8_H2,0.050,ppm,22.99,57.16,1014.45
190687,1,MQ135_CO2,400.234,ppm,22.99,57.16,1014.45
188453,1,BME_TEMP,22.990,C,22.99,57.16,1014.45
188453,1,BME_HUM,57.156,%,22.99,57.16,1014.45
188453,1,BME_PRESS,1014.447,hPa,22.99,57.16,1014.45
193254,1,MQ4_CH4,18.166,ppm,23.00,57.15,1014.47
193254,1,MQ136_H2S,2.135,ppm,23.00,57.15,1014.47
193254,1,MQ8_H2,0.050,ppm,23.00,57.15,1014.47
193254,1,MQ135_CO2,400.234,ppm,23.00,57.15,1014.47
191021,1,BME_TEMP,23.000,C,23.00,57.15,1014.47
191021,1,BME_HUM,57.147,%,23.00,57.15,1014.47
191021,1,BME_PRESS,1014.473,hPa,23.00,57.15,1014.47
195821,1,MQ4_CH4,18.182,ppm,23.02,57.14,1014.47
195821,1,MQ136_H2S,2.136,ppm,23.02,57.14,1014.47
195821,1,MQ8_H2,0.050,ppm,23.02,57.14,1014.47
195821,1,MQ135_CO2,400.234,ppm,23.02,57.14,1014.47
193588,1,BME_TEMP,23.020,C,23.02,57.14,1014.47
193588,1,BME_HUM,57.138,%,23.02,57.14,1014.47
193588,1,BME_PRESS,1014.466,hPa,23.02,57.14,1014.47
198388,1,MQ4_CH4,18.197,ppm,23.02,57.13,1014.50
198388,1,MQ136_H2S,2.138,ppm,23.02,57.13,1014.50
198388,1,MQ8_H2,0.050,ppm,23.02,57.13,1014.50
198388,1,MQ135_CO2,400.235,ppm,23.02,57.13,1014.50
196155,1,BME_TEMP,23.020,C,23.02,57.13,1014.50
196155,1,BME_HUM,57.127,%,23.02,57.13,1014.50
196155,1,BME_PRESS,1014.500,hPa,23.02,57.13,1014.50
200955,1,MQ4_CH4,18.210,ppm,23.02,57.10,1014.47
200955,1,MQ136_H2S,2.138,ppm,23.02,57.10,1014.47
200955,1,MQ8_H2,0.050,ppm,23.02,57.10,1014.47
200955,1,MQ135_CO2,400.235,ppm,23.02,57.10,1014.47
198722,1,BME_TEMP,23.020,C,23.02,57.10,1014.47
198722,1,BME_HUM,57.104,%,23.02,57.10,1014.47
198722,1,BME_PRESS,1014.472,hPa,23.02,57.10,1014.47
203523,1,MQ4_CH4,18.222,ppm,23.02,57.09,1014.48
203523,1,MQ136_H2S,2.139,ppm,23.02,57.09,1014.48
203523,1,MQ8_H2,0.050,ppm,23.02,57.09,1014.48
203523,1,MQ135_CO2,400.235,ppm,23.02,57.09,1014.48
201289,1,BME_TEMP,23.020,C,23.02,57.09,1014.48
201289,1,BME_HUM,57.092,%,23.02,57.09,1014.48
201289,1,BME_PRESS,1014.482,hPa,23.02,57.09,1014.48
206090,1,MQ4_CH4,18.232,ppm,23.02,57.12,1014.47
206090,1,MQ136_H2S,2.140,ppm,23.02,57.12,1014.47
206090,1,MQ8_H2,0.050,ppm,23.02,57.12,1014.47
206090,1,MQ135_CO2,400.235,ppm,23.02,57.12,1014.47
203856,1,BME_TEMP,23.020,C,23.02,57.12,1014.47
203856,1,BME_HUM,57.116,%,23.02,57.12,1014.47
203856,1,BME_PRESS,1014.465,hPa,23.02,57.12,1014.47
208657,1,MQ4_CH4,18.242,ppm,23.02,57.12,1014.49
208657,1,MQ136_H2S,2.141,ppm,23.02,57.12,1014.49
208657,1,MQ8_H2,0.050,ppm,23.02,57.12,1014.49
208657,1,MQ135_CO2,400.235,ppm,23.02,57.12,1014.49
206424,1,BME_TEMP,23.020,C,23.02,57.12,1014.49
206424,1,BME_HUM,57.116,%,23.02,57.12,1014.49
206424,1,BME_PRESS,1014.495,hPa,23.02,57.12,1014.49
211224,1,MQ4_CH4,18.250,ppm,23.02,57.13,1014.51
211224,1,MQ136_H2S,2.141,ppm,23.02,57.13,1014.51
211224,1,MQ8_H2,0.050,ppm,23.02,57.13,1014.51
211224,1,MQ135_CO2,400.235,ppm,23.02,57.13,1014.51
208991,1,BME_TEMP,23.020,C,23.02,57.13,1014.51
208991,1,BME_HUM,57.126,%,23.02,57.13,1014.51
208991,1,BME_PRESS,1014.508,hPa,23.02,57.13,1014.51
213791,1,MQ4_CH4,18.258,ppm,23.01,57.14,1014.47
213791,1,MQ136_H2S,2.142,ppm,23.01,57.14,1014.47
213791,1,MQ8_H2,0.050,ppm,23.01,57.14,1014.47
213791,1,MQ135_CO2,400.235,ppm,23.01,57.14,1014.47
211558,1,BME_TEMP,23.010,C,23.01,57.14,1014.47
211558,1,BME_HUM,57.138,%,23.01,57.14,1014.47
211558,1,BME_PRESS,1014.475,hPa,23.01,57.14,1014.47
216358,1,MQ4_CH4,18.265,ppm,23.01,57.15,1014.48
216358,1,MQ136_H2S,2.143,ppm,23.01,57.15,1014.48
216358,1,MQ8_H2,0.050,ppm,23.01,57.15,1014.48
216358,1,MQ135_CO2,400.236,ppm,23.01,57.15,1014.48
214125,1,BME_TEMP,23.010,C,23.01,57.15,1014.48
214125,1,BME_HUM,57.148,%,23.01,57.15,1014.48
214125,1,BME_PRESS,1014.484,hPa,23.01,57.15,1014.48
218926,1,MQ4_CH4,18.243,ppm,23.01,57.19,1014.46
218926,1,MQ136_H2S,2.143,ppm,23.01,57.19,1014.46
218926,1,MQ8_H2,0.050,ppm,23.01,57.19,1014.46
218926,1,MQ135_CO2,400.235,ppm,23.01,57.19,1014.46
216692,1,BME_TEMP,23.010,C,23.01,57.19,1014.46
216692,1,BME_HUM,57.193,%,23.01,57.19,1014.46
216692,1,BME_PRESS,1014.458,hPa,23.01,57.19,1014.46
221493,1,MQ4_CH4,18.223,ppm,23.02,57.22,1014.49
221493,1,MQ136_H2S,2.143,ppm,23.02,57.22,1014.49
221493,1,MQ8_H2,0.050,ppm,23.02,57.22,1014.49
221493,1,MQ135_CO2,400.235,ppm,23.02,57.22,1014.49
219259,1,BME_TEMP,23.020,C,23.02,57.22,1014.49
219259,1,BME_HUM,57.216,%,23.02,57.22,1014.49
219259,1,BME_PRESS,1014.492,hPa,23.02,57.22,1014.49
224060,1,MQ4_CH4,18.233,ppm,23.03,57.22,1014.48
224060,1,MQ136_H2S,2.144,ppm,23.03,57.22,1014.48
224060,1,MQ8_H2,0.050,ppm,23.03,57.22,1014.48
224060,1,MQ135_CO2,400.235,ppm,23.03,57.22,1014.48
221827,1,BME_TEMP,23.030,C,23.03,57.22,1014.48
221827,1,BME_HUM,57.219,%,23.03,57.22,1014.48
221827,1,BME_PRESS,1014.476,hPa,23.03,57.22,1014.48
226627,1,MQ4_CH4,18.214,ppm,23.04,57.22,1014.47
226627,1,MQ136_H2S,2.144,ppm,23.04,57.22,1014.47
226627,1,MQ8_H2,0.050,ppm,23.04,57.22,1014.47
226627,1,MQ135_CO2,400.235,ppm,23.04,57.22,1014.47
224394,1,BME_TEMP,23.040,C,23.04,57.22,1014.47
224394,1,BME_HUM,57.219,%,23.04,57.22,1014.47
224394,1,BME_PRESS,1014.467,hPa,23.04,57.22,1014.47
229194,1,MQ4_CH4,18.197,ppm,23.04,57.18,1014.47
229194,1,MQ136_H2S,2.144,ppm,23.04,57.18,1014.47
229194,1,MQ8_H2,0.050,ppm,23.04,57.18,1014.47
229194,1,MQ135_CO2,400.231,ppm,23.04,57.18,1014.47
226961,1,BME_TEMP,23.040,C,23.04,57.18,1014.47
226961,1,BME_HUM,57.185,%,23.04,57.18,1014.47
226961,1,BME_PRESS,1014.474,hPa,23.04,57.18,1014.47
231761,1,MQ4_CH4,18.182,ppm,23.05,57.18,1014.49
231761,1,MQ136_H2S,2.145,ppm,23.05,57.18,1014.49
231761,1,MQ8_H2,0.050,ppm,23.05,57.18,1014.49
231761,1,MQ135_CO2,400.232,ppm,23.05,57.18,1014.49
229528,1,BME_TEMP,23.050,C,23.05,57.18,1014.49
229528,1,BME_HUM,57.176,%,23.05,57.18,1014.49
229528,1,BME_PRESS,1014.491,hPa,23.05,57.18,1014.49
234329,1,MQ4_CH4,18.168,ppm,23.06,57.15,1014.47
234329,1,MQ136_H2S,2.145,ppm,23.06,57.15,1014.47
234329,1,MQ8_H2,0.050,ppm,23.06,57.15,1014.47
234329,1,MQ135_CO2,400.232,ppm,23.06,57.15,1014.47
232095,1,BME_TEMP,23.060,C,23.06,57.15,1014.47
232095,1,BME_HUM,57.154,%,23.06,57.15,1014.47
232095,1,BME_PRESS,1014.467,hPa,23.06,57.15,1014.47
236896,1,MQ4_CH4,18.155,ppm,23.07,57.14,1014.49
236896,1,MQ136_H2S,2.145,ppm,23.07,57.14,1014.49
236896,1,MQ8_H2,0.050,ppm,23.07,57.14,1014.49
236896,1,MQ135_CO2,400.233,ppm,23.07,57.14,1014.49
234662,1,BME_TEMP,23.070,C,23.07,57.14,1014.49
234662,1,BME_HUM,57.145,%,23.07,57.14,1014.49
234662,1,BME_PRESS,1014.485,hPa,23.07,57.14,1014.49
239463,1,MQ4_CH4,18.144,ppm,23.09,57.13,1014.49
239463,1,MQ136_H2S,2.145,ppm,23.09,57.13,1014.49
239463,1,MQ8_H2,0.050,ppm,23.09,57.13,1014.49
239463,1,MQ135_CO2,400.233,ppm,23.09,57.13,1014.49
237230,1,BME_TEMP,23.090,C,23.09,57.13,1014.49
237230,1,BME_HUM,57.125,%,23.09,57.13,1014.49
237230,1,BME_PRESS,1014.490,hPa,23.09,57.13,1014.49
242030,1,MQ4_CH4,18.134,ppm,23.09,57.12,1014.47
242030,1,MQ136_H2S,2.145,ppm,23.09,57.12,1014.47
242030,1,MQ8_H2,0.050,ppm,23.09,57.12,1014.47
242030,1,MQ135_CO2,400.233,ppm,23.09,57.12,1014.47
239797,1,BME_TEMP,23.090,C,23.09,57.12,1014.47
239797,1,BME_HUM,57.123,%,23.09,57.12,1014.47
239797,1,BME_PRESS,1014.475,hPa,23.09,57.12,1014.47
244597,1,MQ4_CH4,18.153,ppm,23.09,57.07,1014.48
244597,1,MQ136_H2S,2.146,ppm,23.09,57.07,1014.48
244597,1,MQ8_H2,0.050,ppm,23.09,57.07,1014.48
244597,1,MQ135_CO2,400.234,ppm,23.09,57.07,1014.48
242364,1,BME_TEMP,23.090,C,23.09,57.07,1014.48
242364,1,BME_HUM,57.066,%,23.09,57.07,1014.48
242364,1,BME_PRESS,1014.477,hPa,23.09,57.07,1014.48
247164,1,MQ4_CH4,18.171,ppm,23.09,57.06,1014.52
247164,1,MQ136_H2S,2.146,ppm,23.09,57.06,1014.52
247164,1,MQ8_H2,0.050,ppm,23.09,57.06,1014.52
247164,1,MQ135_CO2,400.234,ppm,23.09,57.06,1014.52
244931,1,BME_TEMP,23.090,C,23.09,57.06,1014.52
244931,1,BME_HUM,57.057,%,23.09,57.06,1014.52
244931,1,BME_PRESS,1014.524,hPa,23.09,57.06,1014.52
249732,1,MQ4_CH4,18.158,ppm,23.09,57.06,1014.48
249732,1,MQ136_H2S,2.146,ppm,23.09,57.06,1014.48
249732,1,MQ8_H2,0.050,ppm,23.09,57.06,1014.48
249732,1,MQ135_CO2,400.234,ppm,23.09,57.06,1014.48
247498,1,BME_TEMP,23.090,C,23.09,57.06,1014.48
247498,1,BME_HUM,57.057,%,23.09,57.06,1014.48
247498,1,BME_PRESS,1014.481,hPa,23.09,57.06,1014.48
252299,1,MQ4_CH4,18.147,ppm,23.09,57.03,1014.48
252299,1,MQ136_H2S,2.146,ppm,23.09,57.03,1014.48
252299,1,MQ8_H2,0.050,ppm,23.09,57.03,1014.48
252299,1,MQ135_CO2,400.234,ppm,23.09,57.03,1014.48
250065,1,BME_TEMP,23.090,C,23.09,57.03,1014.48
250065,1,BME_HUM,57.033,%,23.09,57.03,1014.48
250065,1,BME_PRESS,1014.482,hPa,23.09,57.03,1014.48
254866,1,MQ4_CH4,18.136,ppm,23.08,57.03,1014.48
254866,1,MQ136_H2S,2.146,ppm,23.08,57.03,1014.48
254866,1,MQ8_H2,0.050,ppm,23.08,57.03,1014.48
254866,1,MQ135_CO2,400.235,ppm,23.08,57.03,1014.48
252633,1,BME_TEMP,23.080,C,23.08,57.03,1014.48
252633,1,BME_HUM,57.033,%,23.08,57.03,1014.48
252633,1,BME_PRESS,1014.482,hPa,23.08,57.03,1014.48
257433,1,MQ4_CH4,18.127,ppm,23.09,57.09,1014.49
257433,1,MQ136_H2S,2.150,ppm,23.09,57.09,1014.49
257433,1,MQ8_H2,0.050,ppm,23.09,57.09,1014.49
257433,1,MQ135_CO2,400.235,ppm,23.09,57.09,1014.49
255200,1,BME_TEMP,23.090,C,23.09,57.09,1014.49
255200,1,BME_HUM,57.090,%,23.09,57.09,1014.49
255200,1,BME_PRESS,1014.492,hPa,23.09,57.09,1014.49
260000,1,MQ4_CH4,18.119,ppm,23.10,57.08,1014.48
260000,1,MQ136_H2S,2.153,ppm,23.10,57.08,1014.48
260000,1,MQ8_H2,0.050,ppm,23.10,57.08,1014.48
260000,1,MQ135_CO2,400.235,ppm,23.10,57.08,1014.48
257767,1,BME_TEMP,23.100,C,23.10,57.08,1014.48
257767,1,BME_HUM,57.080,%,23.10,57.08,1014.48
257767,1,BME_PRESS,1014.484,hPa,23.10,57.08,1014.48
262567,1,MQ4_CH4,18.111,ppm,23.10,57.06,1014.52
262567,1,MQ136_H2S,2.152,ppm,23.10,57.06,1014.52
262567,1,MQ8_H2,0.050,ppm,23.10,57.06,1014.52
262567,1,MQ135_CO2,400.235,ppm,23.10,57.06,1014.52
260334,1,BME_TEMP,23.100,C,23.10,57.06,1014.52
260334,1,BME_HUM,57.058,%,23.10,57.06,1014.52
260334,1,BME_PRESS,1014.522,hPa,23.10,57.06,1014.52
265135,1,MQ4_CH4,18.104,ppm,23.10,57.05,1014.49
265135,1,MQ136_H2S,2.155,ppm,23.10,57.05,1014.49
265135,1,MQ8_H2,0.050,ppm,23.10,57.05,1014.49
265135,1,MQ135_CO2,400.235,ppm,23.10,57.05,1014.49
262901,1,BME_TEMP,23.100,C,23.10,57.05,1014.49
262901,1,BME_HUM,57.048,%,23.10,57.05,1014.49
262901,1,BME_PRESS,1014.494,hPa,23.10,57.05,1014.49
267702,1,MQ4_CH4,18.098,ppm,23.11,57.00,1014.50
267702,1,MQ136_H2S,2.154,ppm,23.11,57.00,1014.50
267702,1,MQ8_H2,0.050,ppm,23.11,57.00,1014.50
267702,1,MQ135_CO2,400.235,ppm,23.11,57.00,1014.50
265468,1,BME_TEMP,23.110,C,23.11,57.00,1014.50
265468,1,BME_HUM,57.002,%,23.11,57.00,1014.50
265468,1,BME_PRESS,1014.496,hPa,23.11,57.00,1014.50
270269,1,MQ4_CH4,18.093,ppm,23.11,56.99,1014.49
270269,1,MQ136_H2S,2.154,ppm,23.11,56.99,1014.49
270269,1,MQ8_H2,0.050,ppm,23.11,56.99,1014.49
270269,1,MQ135_CO2,400.235,ppm,23.11,56.99,1014.49
268036,1,BME_TEMP,23.110,C,23.11,56.99,1014.49
268036,1,BME_HUM,56.991,%,23.11,56.99,1014.49
268036,1,BME_PRESS,1014.494,hPa,23.11,56.99,1014.49
272836,1,MQ4_CH4,18.088,ppm,23.12,56.99,1014.51
272836,1,MQ136_H2S,2.153,ppm,23.12,56.99,1014.51
272836,1,MQ8_H2,0.050,ppm,23.12,56.99,1014.51
272836,1,MQ135_CO2,400.235,ppm,23.12,56.99,1014.51
270603,1,BME_TEMP,23.120,C,23.12,56.99,1014.51
270603,1,BME_HUM,56.992,%,23.12,56.99,1014.51
270603,1,BME_PRESS,1014.513,hPa,23.12,56.99,1014.51
275403,1,MQ4_CH4,18.083,ppm,23.11,56.98,1014.50
275403,1,MQ136_H2S,2.152,ppm,23.11,56.98,1014.50
275403,1,MQ8_H2,0.050,ppm,23.11,56.98,1014.50
275403,1,MQ135_CO2,400.236,ppm,23.11,56.98,1014.50
273170,1,BME_TEMP,23.110,C,23.11,56.98,1014.50
